year,track_id,track_name,artist_name,album_name,release_date,release_year,explicit,popularity,duration_sec,artist_popularity,artist_genres,duration_min,release_month,years_since_release,genre_group
2016,0zKM3JJ98FTPbMIl9lyuxQ,Lo hago por ti,Coque Malla,El último hombre en la tierra,2016-02-19,2016,0,21,194.632,49,singer-songwriter,3.2438666666666665,2.0,0,singer-songwriter
2016,3WIqOmbVEbDEtyoj4MFiXK,Charo (feat. Los Detectives),Quique González,Me Mata Si Me Necesitas (feat. Los Detectives),2016-03-25,2016,0,41,160.613,45,singer-songwriter,2.6768833333333335,3.0,0,singer-songwriter
2016,3FVGNCVHynlBTqizeinqQS,Noviembre,Rulo y la contrabanda,El doble de tu mitad,2016-10-14,2016,0,46,240.76,50,,4.012666666666667,10.0,0,unknown
2016,31dqyIkGxnpHB69f0CR9U1,Sinmigo,Mr. Kilombo,Invencibles,2016-10-07,2016,0,46,205.653,43,singer-songwriter,3.42755,10.0,0,singer-songwriter
2016,05r0BZSj9vQzUvXceRl1nM,Desde Aquí Del Otro Lado,Manuel Carrasco,Desde Aquí Del Otro Lado,2016-12-21,2016,0,36,221.987,65,"flamenco, flamenco pop",3.6997833333333334,12.0,0,flamenco
2016,5KlNxEejv6Wb9icSJIVypl,Haz conmigo lo que quieras,Marlon,Haz conmigo lo que quieras,2016-03-04,2016,0,10,210.033,49,,3.50055,3.0,0,unknown
2016,7cU9WoW8e06g6EwKXHnU2q,Cuando no me ves,Love of Lesbian,El Poeta Halley,2016-03-04,2016,0,51,310.586,58,indie,5.176433333333334,3.0,0,indie
2016,2Q6qD1YTFn7NHuy2WmMGPG,Carreteras Infinitas,Sidonie,El Peor Grupo del Mundo,2016-09-30,2016,0,52,266.623,48,indie,4.443716666666667,9.0,0,indie
2016,3tJmwP5PeFsl14K3frSgRy,La Lluvia en los Zapatos,Leiva,Monstruos,2016-08-26,2016,0,53,220.133,67,,3.6688833333333335,8.0,0,unknown
2016,29t3cccZkM7LkI4ssqZg6r,El pensamiento circular,Ivan Ferreiro,Casa,2016-10-28,2016,0,46,344.256,53,indie,5.7376,10.0,0,indie
2016,28gZCJVSTadLUwHT7b8dFn,La esperanza,M-Clan,Delta,2016-09-30,2016,0,26,210.613,53,,3.5102166666666665,9.0,0,unknown
2016,11bHXkKXqtFa2fDZuzNY7h,Those Little Things (BSO Estrella Damm 2016),Ramon Mirabet,Home Is Where The Heart Is,2016-07-01,2016,0,38,207.8,30,,3.4633333333333334,7.0,0,unknown
2016,0OkCXdWqUZqf1SEC0kLhXN,Imaginando - New Mix,Sergio Dalma,Imaginando (New Mix),2016-07-22,2016,0,8,259.5,55,,4.325,7.0,0,unknown
2016,2HDFTyYRVp9qfzJi2hDrjz,Volar,Alvaro Soler,Eterno Agosto,2016-07-15,2016,0,51,181.066,64,,3.0177666666666667,7.0,0,unknown
2016,2IfzN3qWtHVeTBaaIhJieC,Fiesta en el infierno,Fangoria,Canciones para robots románticos,2016-02-12,2016,0,41,250.656,52,,4.1776,2.0,0,unknown
2016,0aeqPizQ56EYhS3sd0MPqI,Say Yay! - Eurovision Spain - 2016,Barei,Throw The Dice,2016-04-22,2016,0,32,178.283,22,,2.9713833333333333,4.0,0,unknown
2016,1GLF0uBDwGDlh3WJRy9NKF,Salvaje,Fuel Fandango,Salvaje,2016-02-26,2016,0,17,230.75,36,,3.845833333333333,2.0,0,unknown
2016,6qqG1BHZv1G8A80S7EYeBs,Baila Conmigo,Juan Magán,Quiero Que Sepas,2016-06-24,2016,0,47,196.36,69,"reggaeton, latin",3.272666666666667,6.0,0,reggaeton
2016,5JUQck3tWdZxpRkh1lIFpF,Vuela Corazón,Dasoul,Vuela Corazón,2016-03-04,2016,0,39,218.04,43,,3.634,3.0,0,unknown
2016,4f5Bw7pvjyCW5mEeyyoKve,Ganas,Maikel Delacalle,Ganas,2016-01-09,2016,0,65,237.047,59,"trap latino, latin r&b",3.9507833333333333,1.0,0,trap latino
2016,5xtxxuIqInrLDSfjA6Co3o,Fiebre - Prod. King DouDou,Bad Gyal,Slow Wine Mixtape,2016-11-11,2016,0,70,247.5,73,neoperreo,4.125,11.0,0,neoperreo
2016,43it4kot08akLzFIEMhXNN,La Bicicleta,Carlos Vives,La Bicicleta,2016-05-27,2016,0,1,227.457,73,"colombian pop, vallenato, latin, latin pop",3.79095,5.0,0,colombian pop
2016,7vRriwrloYVaoAe3a9wJHe,"i hate u, i love u (feat. olivia o'brien)",gnash,us,2016-03-25,2016,1,74,251.033,59,,4.183883333333333,3.0,0,unknown
2016,32OlwWuMpZ6b0aN2RZOeMS,Uptown Funk (feat. Bruno Mars),Mark Ronson,Uptown Special,2015-01-12,2015,0,84,269.666,75,,4.494433333333333,1.0,1,unknown
2016,3RyZEdTyJlARGByMo3cUiQ,Bailame Despacio,Xantos,Revolucionario,2015-10-26,2015,0,54,240.006,47,reggaeton,4.0001,10.0,1,reggaeton
2016,7cIkMEpDhT7Vpw1FHOQqKC,Si Ella Quisiera,Justin Quiles,La Promesa,2017-03-10,2017,0,66,212.161,77,reggaeton,3.536016666666667,3.0,-1,reggaeton
2016,75K7Mczlt0zxANo8MEOaAu,Uno X Uno,Manuel Carrasco,Bailar El Viento,2015-10-30,2015,0,61,229.72,65,"flamenco, flamenco pop",3.828666666666667,10.0,1,flamenco
2016,7MXVkk9YMctZqd1Srtv4MB,Starboy,The Weeknd,Starboy,2016-11-25,2016,1,90,230.453,94,,3.840883333333333,11.0,0,unknown
2016,44ONERBHALxftQNWq6dmyd,Side To Side,Ariana Grande,Dangerous Woman,2016-04-01,2016,1,82,226.16,92,pop,3.7693333333333334,4.0,0,pop
2016,00i0O74dXdaKKdCrqHnfXm,La Mordidita (feat. Yotuel),Ricky Martin,A Quien Quiera Escuchar (Deluxe Edition),2015-02-10,2015,0,69,211.68,73,"latin pop, latin",3.528,2.0,1,latin pop
2016,3jhO0ilG42onbRpxQ2tmaQ,A dónde voy (feat. Daddy Yankee),Cosculluela,Blanco Perla,2016-03-15,2016,0,50,249.2,74,"reggaeton, trap latino, latin hip hop",4.153333333333333,3.0,0,reggaeton
2016,7x5xYW5W42OGPAdHUyyguy,Locked Away (feat. Adam Levine),R. City,What Dreams Are Made Of,2015-10-09,2015,0,82,227.48,64,,3.791333333333333,10.0,1,unknown
2016,07YFRv1Rj2iTtA7NY3CTcY,Embriágame,Zion & Lennox,Motivan2,2016-09-30,2016,0,62,219.426,77,"reggaeton, latin",3.6571,9.0,0,reggaeton
2016,535Wgqb2M1WmqlkwUYsuWV,Vuelve,Juan Magán,The King Is Back (#LatinIBIZAte),2015-10-16,2015,0,51,213.24,69,"reggaeton, latin",3.554,10.0,1,reggaeton
2016,22VdIZQfgXJea34mQxlt81,Can't Feel My Face,The Weeknd,Beauty Behind The Madness,2015-08-28,2015,0,83,213.52,94,,3.558666666666667,8.0,1,unknown
2016,1HNkqx9Ahdgi1Ixy2xkKkL,Photograph,Ed Sheeran,x (Deluxe Edition),2014-06-21,2014,0,87,258.986,89,soft pop,4.316433333333333,6.0,2,soft pop
2016,45sGyAtAxD6efaN0bJAFgh,Bailar (feat. Elvis Crespo) - Radio Edit,Deorro,Bailar (feat. Elvis Crespo) [Radio Edit],2016-04-22,2016,0,57,137.661,65,"melbourne bounce, electro house",2.29435,4.0,0,melbourne bounce
2016,5tf1VVWniHgryyumXyJM7w,Sugar (feat. Francesco Yates),Robin Schulz,Sugar,2015-09-25,2015,0,79,219.043,76,tropical house,3.650716666666667,9.0,1,tropical house
2016,22mek4IiqubGD9ctzxc69s,How Deep Is Your Love,Calvin Harris,How Deep Is Your Love,2015-07-17,2015,0,76,212.64,85,edm,3.544,7.0,1,edm
2016,3rK30dzS17JWgft6PIvEjt,Gyal You a Party Animal - Remix,Charly Black,Gyal You a Party Animal (Remix),2016-10-12,2016,0,70,223.366,62,"dancehall, soca",3.722766666666667,10.0,0,dancehall
2016,2Z8WuEywRWYTKe1NybPQEW,Ride,Twenty One Pilots,Blurryface,2015-05-15,2015,0,83,214.506,84,,3.5751,5.0,1,unknown
2016,23L5CiUhw2jV1OIMwthR3S,In the Name of Love,Martin Garrix,In the Name of Love,2016-07-29,2016,0,78,195.706,75,"edm, progressive house, electronica",3.2617666666666665,7.0,0,edm
2016,6i0V12jOa3mr6uu4WYhUBr,Heathens,Twenty One Pilots,Heathens,2016-06-16,2016,0,82,195.92,84,,3.2653333333333334,6.0,0,unknown
2016,0l0CvurVUrr2w3Jj1hOVFc,NO,Meghan Trainor,Thank You (Deluxe Version),2017-05-12,2017,0,78,213.506,75,,3.5584333333333333,5.0,-1,unknown
2016,6mICuAdrwEjh6Y6lroV2Kg,Chantaje (feat. Maluma),Shakira,El Dorado,2017-05-26,2017,0,81,195.84,86,latin pop,3.264,5.0,-1,latin pop
2016,6bLopGnirdrilrpdVB6Um1,The Greatest,Sia,This Is Acting (Deluxe Version),2016-10-21,2016,0,77,210.92,84,,3.5153333333333334,10.0,0,unknown
2016,4OKmYJF7Wk8uJxv68wFH0j,El Mismo Sol,Alvaro Soler,Eterno Agosto,2016-07-15,2016,0,57,188.093,64,,3.1348833333333332,7.0,0,unknown
2016,4lWnNqKJmhxrgzidQmXB94,Ya No,Manuel Carrasco,Bailar El Viento,2015-10-30,2015,0,57,226.16,65,"flamenco, flamenco pop",3.7693333333333334,10.0,1,flamenco
2016,46NBoIAHrmR7qcUGCIFEjR,This One's for You (feat. Zara Larsson) (Official Song UEFA EURO 2016),David Guetta,This One's for You (feat. Zara Larsson) [Official Song UEFA EURO 2016],2016-05-13,2016,0,68,207.272,88,edm,3.4545333333333335,5.0,0,edm
2016,5XMxztWod4VMXTzDiJxdVc,Dancing Kizomba - Spanish Version,Alx Veliz,El Amor No Tiene Lenguaje,2016-04-22,2016,0,30,193.586,29,kizomba,3.2264333333333335,4.0,0,kizomba
2016,0wwPcA6wtMf6HUMpIRdeP7,Hotline Bling,Drake,Views,2016-05-06,2016,0,81,267.066,96,rap,4.4511,5.0,0,rap
2016,40YcuQysJ0KlGQTeGUosTC,"Me, Myself & I",G-Eazy,When It's Dark Out,2015-12-04,2015,1,80,251.466,75,,4.1911,12.0,1,unknown
2016,0PDUDa38GO8lMxLCRc4lL1,PILLOWTALK,ZAYN,Mind Of Mine (Deluxe Edition),2016-03-25,2016,1,81,202.746,78,,3.3791,3.0,0,unknown
2016,3P3pw6C19j31Rnzgo3JG7o,Perfect Strangers,Jonas Blue,Blue,2018-11-09,2018,0,77,196.613,72,tropical house,3.276883333333333,11.0,-2,tropical house
2016,1A8j067qyiNwQnZT0bzUpZ,This Girl (Kungs Vs. Cookin' On 3 Burners),Kungs,Layers,2016-11-04,2016,0,77,195.546,67,,3.2591,11.0,0,unknown
2016,3QGsuHI8jO1Rx4JWLUh9jd,Treat You Better,Shawn Mendes,Illuminate,2017-04-20,2017,0,86,187.973,82,,3.1328833333333335,4.0,-1,unknown
2016,7DM4BPaS7uofFul3ywMe46,Vente Pa' Ca (feat. Maluma),Ricky Martin,Vente Pa' Ca (feat. Maluma),2016-09-22,2016,0,75,259.195,73,"latin pop, latin",4.319916666666667,9.0,0,latin pop
2016,7BKLCZ1jbUBVqRi2FVlTVw,Closer,The Chainsmokers,Closer,2016-07-29,2016,0,86,244.96,81,,4.082666666666666,7.0,0,unknown
2016,4UKJUbcuStnnxLeJmVJsSc,Lean On,Major Lazer,Peace Is The Mission (Extended),2015-11-27,2015,0,64,176.561,74,moombahton,2.9426833333333335,11.0,1,moombahton
2016,4efQTJSX6Jca1hHZNi74Zd,Amor y dolor,Carlos Baute,Amor y dolor,2016-06-17,2016,0,46,215.051,63,latin pop,3.5841833333333333,6.0,0,latin pop
2016,1iEwyiSLAunPR6uouANE0O,El Perdedor,Maluma,"Pretty Boy, Dirty Boy",2015-10-30,2015,0,79,206.693,84,"reggaeton, latin, urbano latino",3.4448833333333333,10.0,1,reggaeton
2016,7gcMKL3lnDxsp4bIXyv6Zk,Shaky Shaky,Daddy Yankee,Shaky Shaky,2016-04-08,2016,0,64,234.32,87,"reggaeton, latin",3.9053333333333335,4.0,0,reggaeton
2016,0lPXFrKyl8HkdQ2E6NmNja,Ya Me Enteré,Reik,Des/Amor,2016-06-17,2016,0,76,204.173,76,latin pop,3.4028833333333335,6.0,0,latin pop
2016,69uxyAqqPIsUyTO8txoP2M,Adventure of a Lifetime,Coldplay,A Head Full of Dreams,2015-12-04,2015,0,83,263.786,89,,4.396433333333333,12.0,1,unknown
2016,6Bjtr3tPdto5nyuLYf61sN,Cold Water (feat. Justin Bieber & MØ),Major Lazer,Cold Water (feat. Justin Bieber & MØ),2016-07-22,2016,0,73,185.351,74,moombahton,3.089183333333333,7.0,0,moombahton
2016,7LABrQFfRYcZUqUwng0Heb,Encantadora,Yandel,Dangerous,2015-11-06,2015,0,78,240.093,77,"reggaeton, urbano latino, latin",4.00155,11.0,1,reggaeton
2016,5kdTuoKeqdnblCop75wMuX,Bobo,J Balvin,Energía,2016-06-24,2016,0,67,209.426,87,"reggaeton, latin",3.4904333333333333,6.0,0,reggaeton
2016,0azC730Exh71aQlOt9Zj3y,This Is What You Came For,Calvin Harris,This Is What You Came For,2016-04-29,2016,0,78,222.16,85,edm,3.7026666666666666,4.0,0,edm
2016,2DAULesb1U4Qz4FSTZpEUJ,Por Fin Te Encontré,Cali Y El Dandee,Por Fin Te Encontré,2015-09-24,2015,0,72,250.836,67,"colombian pop, pop urbano",4.1806,9.0,1,colombian pop
2016,6JV2JOEocMgcZxYSZelKcc,"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")",2016-05-06,2016,0,76,236.001,82,,3.93335,5.0,0,unknown
2017,7qCAVkHWZkF44OzOUKf8Cr,El Perdón (with Enrique Iglesias),Nicky Jam,Fénix,2017-01-20,2017,0,78,205.906,82,"reggaeton, latin",3.431766666666667,1.0,0,reggaeton
2017,6puxHBNwu2Nmm7uD3Rd2MP,Mala Mujer,C. Tangana,Mala Mujer,2017-05-26,2017,0,66,222.896,72,,3.714933333333333,5.0,0,unknown
2017,2yajAy8Va9VTk3yhF9B3ET,No vaya a ser,Pablo Alborán,No vaya a ser,2017-09-08,2017,0,40,198.053,74,latin pop,3.300883333333333,9.0,0,latin pop
2017,0Gw9QC3RqHmTdGqHIWLHb6,La Isla del Amor (feat. Maki),Demarco Flamenco,Uno,2017-03-03,2017,0,59,219.413,58,"flamenco, flamenco pop, flamenco urbano",3.6568833333333335,3.0,0,flamenco
2017,1OpqdXV4GPhsSkV5i9njeZ,Bailarina,Maldita Nerea,Bailarina,2017-09-08,2017,0,43,225.203,55,,3.7533833333333333,9.0,0,unknown
2017,5Z2OHghVzPn8qyCyIbDy4m,El Patio,Pablo López,"Camino, Fuego Y Libertad",2017-12-15,2017,0,52,283.093,58,,4.718216666666667,12.0,0,unknown
2017,3hZYJIRDVCq6Cg9d01B12j,Vuelve,Beret,Vuelve,2017-08-24,2017,0,35,153.049,69,,2.5508166666666665,8.0,0,unknown
2017,7LkLzHq5CNiNT9hsxtQw3a,Casi Humanos,Dvicio,Casi Humanos,2017-02-17,2017,0,41,242.207,53,,4.036783333333333,2.0,0,unknown
2017,1AlVPucQpkk8dZxr1JXiFE,Hábito de ti,Vanesa Martín,Hábito de ti,2017-09-22,2017,0,36,246.619,64,"flamenco pop, flamenco",4.110316666666667,9.0,0,flamenco pop
2017,7wCqmkAjudO0oKRASmv8Wg,Me Haces Falta,Antonio José,A Un Milímetro De Ti,2017-11-03,2017,0,50,208.21,57,"flamenco, flamenco pop, bachata",3.4701666666666666,11.0,0,flamenco
2017,0c7XKJjw6heRqQX7PzkUIj,Catalina,ROSALÍA,Los Ángeles,2017-02-10,2017,0,69,214.011,87,latin,3.56685,2.0,0,latin
2017,6oV8HazS5rJB3jU3oPhYep,Lo Niego Todo,Joaquín Sabina,Lo Niego Todo,2017-03-10,2017,0,56,282.857,67,"trova, singer-songwriter, nueva trova",4.714283333333333,3.0,0,trova
2017,1XRjmqDFneIrgitJ03WWX1,Que Se Mueran de Envidia (feat. Carla Morrison),Dani Martín,Que Se Mueran de Envidia (feat. Carla Morrison),2017-05-05,2017,0,46,251.907,63,,4.19845,5.0,0,unknown
2017,5ZCamgcqvkckdf2FdfYuth,La Llamada,Leiva,La Llamada,2017-09-27,2017,0,53,240.205,67,,4.003416666666666,9.0,0,unknown
2017,72S6UNewVaLv3XqdcZ5J4L,Amasijo de huesos,Sidecars,Cuestión de gravedad,2017-10-13,2017,0,48,275.64,51,,4.594,10.0,0,unknown
2017,42ZASSKlh3UtYCgwZb8lBS,La Puerta Violeta,Rozalén,Cuando el Río Suena...,2017-09-15,2017,0,52,202.6,61,singer-songwriter,3.3766666666666665,9.0,0,singer-songwriter
2017,0Ttqiz6DNvPkThvbnr9vYJ,Solo Si Es Contigo,Bombai,Solo Si Es Contigo,2017-03-03,2017,0,54,216.0,47,,3.6,3.0,0,unknown
2017,12HWO1YYMV9HEqQpava5zm,"Yo Contigo, Tú Conmigo - The Gong Gong Song / El Tema De La Película ""Gru 3 Mi Villano Favorito""",Morat,Mar De Colores (Versión Extendida),2019-05-10,2019,0,54,179.28,80,"colombian pop, latin pop",2.988,5.0,-2,colombian pop
2017,7lcqRNyQgqWHOuBb6pAsmr,Carita de buena,Efecto Pasillo,Barrio Las Banderas,2017-09-08,2017,0,59,217.741,54,,3.629016666666667,9.0,0,unknown
2017,4lnl5W5dIFluY0e1QvRK44,Drunk and Irresponsible,Blas Cantó,Drunk and Irresponsible,2017-08-25,2017,0,14,182.613,47,,3.04355,8.0,0,unknown
2017,3Me0PysIa8a2elJQGW2MCT,Quiero Que Vuelvas (with Antonio Orozco),Funambulista,Dual,2017-02-03,2017,0,41,234.093,51,singer-songwriter,3.90155,2.0,0,singer-songwriter
2017,3o383e6sYO6vBK6mqahqS5,Aire,David Otero,David Otero,2017-01-27,2017,0,31,238.173,51,,3.96955,1.0,0,unknown
2017,6f4COH1s3sJyjZEEXd8WyC,32 escaleras (feat. Dani Martín),Rulo y la contrabanda,32 escaleras (feat. Dani Martín),2017-08-18,2017,0,20,271.452,50,,4.5242,8.0,0,unknown
2017,640Ofl9VJp7Xv26xhAKnHq,Entre dos mares,Fito y Fitipaldis,Fitografía,2017-11-10,2017,0,31,280.933,68,,4.682216666666666,11.0,0,unknown
2017,6lJTu3WfVaQ3ErZtKCmr9L,Míranos,Alex Ubago,Míranos,2017-02-03,2017,0,29,232.721,66,latin pop,3.8786833333333335,2.0,0,latin pop
2017,7en0831Kv3C7qDh1kXhM9U,Saturno,Pablo Alborán,Prometo,2017-11-17,2017,0,60,253.76,74,latin pop,4.229333333333333,11.0,0,latin pop
2017,05ascW5kZSLsGM7sdr9Eot,Lodo,Xoel López,Sueños y Pan,2017-11-17,2017,0,51,193.344,49,,3.2224,11.0,0,unknown
2017,7C5pur4EKhyZxUaUa9qxjQ,Consejo de Sabios,Vetusta Morla,"Mismo Sitio, Distinto Lugar",2017-11-09,2017,0,44,318.306,55,indie,5.3051,11.0,0,indie
2017,3v76x7Laqw77NNygd5QvcX,Amor de Anticuario,Sofia Ellar,Seis Peniques,2017-02-24,2017,0,46,236.277,48,,3.93795,2.0,0,unknown
2017,7LczREdk0FId5etFcDs1qv,"Todo Es Posible - Tema Principal De La Película ""Tadeo Jones 2 El Secreto Del Rey Midas""",David Bisbal,"Todo Es Posible (Tema Principal De La Película ""Tadeo Jones 2 El Secreto Del Rey Midas"")",2017-06-30,2017,0,34,215.1,69,"latin pop, villancicos",3.585,6.0,0,latin pop
2017,77oKSXFIaBsDD66pcU27N8,Lo Hicimos,Conchita,Incendios (Deluxe Edition),2017-10-13,2017,0,30,211.105,51,,3.5184166666666665,10.0,0,unknown
2017,0AOWcj2gimRPELGyvX0Pvo,Invisible,Malú,Oxígeno,2018-09-21,2018,0,41,190.848,60,"flamenco pop, flamenco",3.1808,9.0,-1,flamenco pop
2017,4HlNDiuC5IPGLWmQ2CbWcr,No Puedo Vivir Sin Ti - Operación Triunfo 2017,Cepeda,No Puedo Vivir Sin Ti (Operación Triunfo 2017),2017-10-31,2017,0,38,173.159,46,,2.8859833333333333,10.0,0,unknown
2017,4lMOfRdtWR4XMve5qqZ1Nt,Podría Ser,Antonio Orozco,Destino (Última Llamada),2017-05-19,2017,0,36,368.501,63,"flamenco, flamenco pop",6.141683333333333,5.0,0,flamenco
2017,0n2lJjskWdFCvLI3ExAGha,Vivir (with Estopa),Rozalén,Vivir (with Estopa),2017-10-19,2017,0,56,172.0,61,singer-songwriter,2.8666666666666667,10.0,0,singer-songwriter
2017,6IukuUL2wwXBMQgbNsBnKK,Para que el mundo lo vea - Acústico,Arnau Griso,Para que el mundo lo vea (Acústico),2017-03-02,2017,0,36,220.206,40,,3.6701,3.0,0,unknown
2017,0BV7JYKsIcoD2IuLK5vclp,Mencanta,Antonio Carmona,Obras Son Amores,2017-03-31,2017,0,38,221.161,56,"flamenco, flamenco pop",3.6860166666666667,3.0,0,flamenco
2017,090v8z6bp7wF9NGx8CI7tv,La tormenta,Pastora Soler,La tormenta,2017-07-14,2017,0,21,219.186,50,"flamenco pop, flamenco",3.6531,7.0,0,flamenco pop
2017,1qhan4J1OXOd9f4caaTVqz,Ya lo sabes,Marta Soto,Ya lo sabes EP,2017-05-26,2017,0,19,200.973,44,flamenco pop,3.34955,5.0,0,flamenco pop
2017,5UtF2wWiAwUbwRHQ4HCuft,Perdonarme (feat. Taburete),Café Quijano,Perdonarme (feat. Taburete),2017-06-09,2017,0,38,212.313,58,"bolero, rock en español",3.53855,6.0,0,bolero
2017,1oDoojgM3zBI8oIK1hhGdh,Mariposas,Fredi Leis,Mariposas,2017-10-22,2017,0,10,216.529,39,"trova, singer-songwriter",3.608816666666667,10.0,0,trova
2017,7cyYXHNSQpgIxy6712bvAe,Toc Toc - Banda Sonora Original de la Película ”Toc Toc”,Macaco,Toc Toc (Banda Sonora Original de la Película ”Toc Toc”),2017-06-16,2017,0,30,222.0,54,"spanish-language reggae, latin alternative",3.7,6.0,0,spanish-language reggae
2017,0tGLDookcmxxCTWvNozEQ1,Con Las Ganas - Operación Triunfo 2017,Aitana,Con Las Ganas (Operación Triunfo 2017),2017-11-21,2017,0,25,172.058,76,,2.8676333333333335,11.0,0,unknown
2017,4mofbrfMO16uHIpjY7VGhJ,Ella,Brisa Fenoy,Ella,2017-06-23,2017,0,9,197.333,20,,3.288883333333333,6.0,0,unknown
2017,4hXAdUl4nAnSPc9thzP2E2,Déjate Llevar,Juan Magán,Déjate Llevar,2017-11-28,2017,0,47,233.071,69,"reggaeton, latin",3.884516666666667,11.0,0,reggaeton
2017,3Q6zROQvMXRtR9NYfDpNWL,Guerrera,DELLAFUENTE,Guerrera,2017-12-14,2017,0,56,208.695,67,"flamenco urbano, flamenco",3.47825,12.0,0,flamenco urbano
2017,36JGdAr8Ode1yaAKn4fy3L,Espectacular,Fangoria,Miscelánea de canciones para robótica avanzada,2017-02-17,2017,0,46,237.309,52,,3.95515,2.0,0,unknown
2017,5bCqP8qJkx52Ntoe9VvxSe,Kung Fu,Dasoul,Kung Fu,2017-04-21,2017,0,51,234.28,43,,3.9046666666666665,4.0,0,unknown
2017,4N1c5rmWOzRmB9SMacr5wB,Loco Enamorado,Abraham Mateo,Loco Enamorado,2017-06-23,2017,0,58,252.2,69,,4.203333333333333,6.0,0,unknown
2017,0sC8chP103Xz9TXyAevyj3,Ay Dios mío!,Sweet California,Ay Dios mio!,2017-09-01,2017,0,21,191.65,34,,3.194166666666667,9.0,0,unknown
2017,1RouRzlg8OKFeqc6LvdxmB,Felices los 4,Maluma,F.A.M.E.,2018-05-18,2018,0,78,229.848,84,"reggaeton, latin, urbano latino",3.8308,5.0,-1,reggaeton
2017,7nKBxz47S9SD79N086fuhn,SUBEME LA RADIO,Enrique Iglesias,SUBEME LA RADIO (feat. Descemer Bueno & Zion & Lennox),2017-02-24,2017,0,70,207.68,78,"latin pop, latin",3.461333333333333,2.0,0,latin pop
2017,04f13iELcsYpY2yeLiAcfq,El Amante (feat. Ozuna & Bad Bunny) - Remix,Nicky Jam,El Amante (feat. Ozuna & Bad Bunny) [Remix],2017-06-26,2017,0,63,225.546,82,"reggaeton, latin",3.7591,6.0,0,reggaeton
2017,2AY1UAimvTqjJC8vDJsOyy,Mayores,Becky G,MALA SANTA,2019-10-18,2019,0,76,203.183,75,"reggaeton, latin",3.3863833333333333,10.0,-2,reggaeton
2017,11t1vuAGzmJCbSBYMtKOaD,Sola,Anuel AA,Sola,2016-04-17,2016,0,64,194.69,87,"reggaeton, trap latino, urbano latino, latin",3.2448333333333332,4.0,1,reggaeton
2017,3fvY2U1AzW0diYF0hnBbKt,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,Speak Your Mind (Deluxe),2018-04-27,2018,0,67,250.456,75,,4.174266666666667,4.0,-1,unknown
2017,0atfY1ew83Ql9nNnJiD2t5,Bonita,J Balvin,Bonita,2017-06-02,2017,0,75,265.746,87,"reggaeton, latin",4.4291,6.0,0,reggaeton
2017,3eR23VReFzcdmS7TYCrhCe,It Ain't Me (with Selena Gomez),Kygo,It Ain't Me (with Selena Gomez),2017-02-16,2017,0,77,220.78,77,tropical house,3.679666666666667,2.0,0,tropical house
2017,5clmffOxeckeJ2e3GMy6UZ,Deja vu,Prince Royce,El Dorado,2017-05-26,2017,0,60,196.799,75,"bachata, latin",3.2799833333333335,5.0,0,bachata
2017,1m69ELEgE6k5ZWsap40ozt,Se Preparó,Ozuna,Odisea,2017-08-25,2017,0,81,188.08,86,"reggaeton, trap latino, latin, urbano latino",3.1346666666666665,8.0,0,reggaeton
2017,4bd65mDKdhgKngKlF4Q1pZ,Ando buscando (feat. Piso 21),Carlos Baute,De amor y dolor,2019-02-08,2019,0,54,199.28,63,latin pop,3.3213333333333335,2.0,-2,latin pop
2017,6h5PAsRni4IRlxWr6uDPTP,More Than You Know,Axwell /\ Ingrosso,More Than You Know,2017-07-28,2017,0,78,203.0,64,,3.3833333333333333,7.0,0,unknown
2017,5uCax9HTNlzGybIStD3vDh,Say You Won't Let Go,James Arthur,Back from the Edge,2016-10-28,2016,0,85,211.466,80,soft pop,3.5244333333333335,10.0,1,soft pop
2017,7BKLCZ1jbUBVqRi2FVlTVw,Closer,The Chainsmokers,Closer,2016-07-29,2016,0,86,244.96,81,,4.082666666666666,7.0,1,unknown
2017,1OAh8uOEOvTDqkKFsKksCi,Wild Thoughts (feat. Rihanna & Bryson Tiller),DJ Khaled,Grateful,2017-06-22,2017,1,75,204.173,73,,3.4028833333333335,6.0,0,unknown
2017,3DXncPQOG4VBw3QHh3S817,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",DJ Khaled,Grateful,2017-06-22,2017,1,72,288.6,73,,4.81,6.0,0,unknown
2017,0afhq8XCExXpqazXczTSve,Galway Girl,Ed Sheeran,÷ (Deluxe),2017-03-03,2017,0,79,170.826,89,soft pop,2.8471,3.0,0,soft pop
2017,1zB4vmk8tFRmM9UULNzbLB,Thunder,Imagine Dragons,Evolve,2017-06-23,2017,0,85,187.146,86,,3.1191,6.0,0,unknown
2017,1UZOjK1BwmwWU14Erba9CZ,Malibu,Miley Cyrus,Younger Now,2017-09-29,2017,0,70,231.898,82,,3.8649666666666667,9.0,0,unknown
2017,0ERbK7qVqveCaBWIiYCrl3,Bella y Sensual,Romeo Santos,Golden,2017-07-21,2017,0,71,204.7,83,"bachata, latin",3.4116666666666666,7.0,0,bachata
2017,3w1D8eAOBDZdb8RP5wbV65,Hasta Que Se Seque el Malecón,Jacob Forever,El Inmortal,2016-07-15,2016,0,57,187.35,56,reggaeton,3.1225,7.0,1,reggaeton
